Price,Close,High,Low,Open,Volume
Ticker,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
Date,,,,,
2008-02-11,31.583906173706055,34.4668849502862,31.24567938144889,34.4668849502862,15133331
2008-02-12,31.02019500732422,32.7435396598463,30.762498304444517,32.534162317548095,10237627
2008-02-13,30.569225311279297,31.970447350352494,29.941091143107304,31.567796962483502,10395753
2008-02-14,33.242820739746094,33.581047465995674,31.24567328361253,31.24567328361253,12514003
2008-02-15,34.193084716796875,34.46688790171734,32.22814961029578,33.11398061683801,12080990
2008-02-18,33.99981689453125,34.96618032691571,33.709909393979125,34.96618032691571,6977153
2008-02-19,33.629371643066406,34.69236921090917,33.37167493199568,34.61183912523197,7226542
2008-02-20,32.791847229003906,33.32334693257898,32.42140982899634,33.30724048377046,5604999
2008-02-21,33.0173454284668,33.58105605488814,32.61469498102298,33.323359331620395,3874365
2008-02-22,32.598594665527344,32.80797206382286,31.58391403616265,31.922140912617547,2691220
2008-02-25,32.872379302978516,33.275029625277895,32.08318510817529,32.98512226702947,6270186
2008-02-26,33.00123977661133,33.46831387010673,32.84017959371508,33.17840641470091,7139423
2008-02-27,34.933963775634766,36.65730651092064,33.484422054702655,33.484422054702655,43223132
2008-02-28,35.916419982910156,36.19022309490669,34.78899900213048,35.272179422464625,35763847
2008-02-29,35.401023864746094,36.39959752837572,34.8212091537537,35.690933404760074,16477462
2008-03-03,33.919273376464844,35.0466965709641,33.53272946708916,33.85484975565523,10049153
2008-03-04,33.049560546875,34.273618506723615,32.212048815571364,34.14477122022114,11485198
2008-03-05,33.66158676147461,33.822646943404756,32.24425584977821,33.210616941359085,8581053
2008-03-07,31.938232421875,33.178396326915646,30.60143199957492,33.178396326915646,14251925
2008-03-10,31.82492446899414,32.05155111238037,29.995721038445524,31.98680095649722,11713659
2008-03-11,34.44733428955078,34.771087357082955,30.821300372308652,31.565930671159844,19665129
2008-03-12,33.57319259643555,35.612836823356034,33.24943961424469,35.38621017494052,12262350
2008-03-13,28.959705352783203,33.02280720520389,28.166511123901536,32.69905427948974,47000084
2008-03-14,30.95079803466797,31.080298372204275,29.17015631779427,29.769098123388204,35798540
2008-03-17,29.736711502075195,30.3680292216103,29.105393782540087,30.3680292216103,19211273
2008-03-18,29.9957218170166,30.578477626271805,29.202525251190952,29.688154726305218,12632937
2008-03-19,30.173784255981445,33.60556431926061,29.979531601483068,31.404043749170224,16449023
2008-03-24,30.465164184570312,31.306922846768927,29.801470108097234,31.306922846768927,11636914
2008-03-25,31.614484786987305,31.808735247715227,30.691787962861195,31.258355648933996,13232423
2008-03-26,31.42022705078125,32.18104727016612,31.080286054979716,31.404038966106903,11448313
2008-03-27,31.986799240112305,32.29436630633666,30.950790214802065,30.950790214802065,17425122
2008-03-28,32.05154800415039,32.29436490744798,31.209791668118754,32.13248624005286,11599511
2008-03-31,31.82492446899414,32.19724170760545,31.404045162368067,32.05155111238037,9914705
2008-04-01,31.889671325683594,32.34292676115422,31.48498014879383,32.05154779643949,6034588
2008-04-02,32.40768051147461,33.34656546354169,32.05155135800255,32.05155135800255,6087024
2008-04-03,32.148681640625,32.63431116652734,31.88967878769229,32.48862274787477,3883474
2008-04-04,31.986799240112305,32.359116458745376,31.37166949884411,32.359116458745376,5906537
2008-04-07,31.857297897338867,32.18105084442438,31.484980690836416,32.03536245735393,4088729
2008-04-08,31.04792022705078,31.87349080614238,30.821293568921256,31.808738450456357,5753811
2008-04-09,31.128856658935547,31.404045372175055,30.772727505813364,31.14504474691208,3776374
2008-04-10,31.743993759155273,31.97062045632761,30.966987312967007,31.080299563757723,7075297
2008-04-11,31.889671325683594,32.2134242671954,31.565918384171784,32.05154779643949,4012660
2008-04-15,32.375301361083984,32.5371778239776,31.14503980397447,31.695419338694766,6362785
2008-04-16,31.938232421875,32.925679234831215,31.808729940738974,32.69905263733059,4725794
2008-04-17,33.16849899291992,33.92931712921867,32.067737614961544,32.423866748099016,14831167
2008-04-21,33.70269775390625,34.28545364470563,33.34657073967772,33.67032376838952,7639361
2008-04-22,34.253074645996094,34.64158000496502,33.34656799664342,33.670320998723824,8814769
2008-04-23,34.28544998168945,34.69014122434247,33.832196668154275,34.3178261593379,5265604
2008-04-24,33.07137680053711,34.70632988700594,32.77999997924548,34.641579726228976,8801780
2008-04-25,33.3465690612793,33.81601049016534,32.89331352654158,33.67032207369597,4095990
2008-04-28,33.47606658935547,34.12357256005624,33.3465662734515,33.37894025463227,4708244
2008-04-29,33.945499420166016,34.269252323887144,33.50843431749643,33.670310769356995,6497143
2008-04-30,34.17212677001953,34.60919407795307,33.99406442550359,34.28544116706598,6331377
2008-05-02,34.47969436645508,35.45095311530282,34.41494202672657,34.69013288380276,5658418
2008-05-05,34.31782531738281,35.12720778283142,34.09119647058484,34.93295511288757,7642293
2008-05-06,34.026451110839844,34.706333355929104,33.83220060909346,34.04263920154973,5061166
2008-05-07,33.540809631347656,34.220691634577065,33.02280628204,33.99406503203059,4303106
2008-05-08,33.13613510131836,33.47607627339333,32.94188457126915,33.281823547753035,3642073
2008-05-09,32.94187927246094,33.79982391558838,32.44006164160174,32.69906450226365,8621761
2008-05-12,32.94187927246094,33.184694042658215,32.21343276627835,32.94187927246094,4890395
2008-05-13,33.038997650146484,33.281812377909276,32.76380894270286,33.08756191305325,5056766
2008-05-14,33.08755874633789,33.265623302106626,32.37530271885308,32.37530271885308,2982486
2008-05-15,33.10375213623047,33.47606719791553,32.37530790594974,32.37530790594974,2646760
2008-05-16,33.36275863647461,33.45988499003408,32.95806732630256,33.34657274054043,4422288
2008-05-20,33.297996520996094,33.42749901114933,32.95805550328022,33.022807846151885,3464912
2008-05-21,33.50843811035156,33.994067520902156,32.537179289250375,32.537179289250375,3419088
2008-05-22,33.05519104003906,33.21706755118025,32.699064032882866,32.699064032882866,3558000
2008-05-23,32.50479507446289,33.314177225118776,32.37529480859379,32.860924098987326,4417028
2008-05-26,32.262001037597656,32.456253756075725,30.756547958370145,30.756547958370145,2605807
2008-05-27,31.290727615356445,32.66667752505885,31.145039240505955,32.31054843489988,3316550
2008-05-28,32.4400520324707,32.634302473734785,30.85366135306856,31.404040896701922,4505700
2008-05-29,32.9742546081543,33.346571921724966,32.01918357871793,32.780004101396,11026212
2008-05-30,31.92205238342285,33.18469036590716,31.792552065235455,33.05518785212927,4023430
2008-06-02,30.562280654907227,32.37529771327439,30.10902529252053,31.727789739066292,4431595
2008-06-03,29.429161071777344,30.432794240888278,29.153970092413324,30.109041180738114,6240766
2008-06-04,28.522645950317383,29.607217151984518,28.344581366285322,29.299652249887583,5762089
2008-06-05,28.474084854125977,28.684525638896066,27.519013864203846,28.490272944583786,9721099
2008-06-06,28.16651725769043,29.348217011238468,27.76182601241861,28.32839375579916,6317089
2008-06-09,27.778013229370117,28.457895378320863,26.547751443244728,27.842763387462938,6500809
2008-06-10,27.583759307861328,27.810388144288375,26.952441452819702,27.519009152706612,6717902
2008-06-11,27.713272094726562,28.166525544546207,27.519019361608905,27.842772453077558,2586175
2008-06-12,27.907514572143555,28.069391071125516,26.54775241981319,27.357134914722995,3244212
2008-06-13,27.729448318481445,28.13413950958414,27.438069343533368,27.858948621398216,4248430
2008-06-16,28.70071029663086,29.1377755131726,27.8751397379314,27.97226607347083,4354615
2008-06-17,29.558656692504883,29.785283359264422,28.19889449635704,29.105403358985804,4736084
2008-06-18,29.526287078857422,30.173795435220494,29.46153690189844,29.46153690189844,5055019
2008-06-19,28.89495849609375,29.461526180590276,28.425517139486114,28.943522757833342,4221271
2008-06-20,28.231260299682617,29.25108329798725,27.858945326142972,29.137768899645636,3837789
2008-06-23,27.243812561035156,28.101759073387655,26.968623910182007,28.00463276313776,4516050
2008-06-24,26.40205955505371,27.648509265138777,26.126868674980855,27.24381589037686,5238203
2008-06-25,25.673620223999023,26.207811801965573,25.090864378114247,25.90024688751239,3933879
2008-06-26,27.130504608154297,28.296016122382703,25.819304703544894,25.819304703544894,18253250
2008-06-27,25.9326229095459,26.80675784489922,25.786934485517264,26.224001953193923,6821283
2008-06-30,25.41461181640625,26.15924400110596,24.68616771746764,25.916429301459758,4596315
2008-07-01,23.617780685424805,25.414609756271922,22.711272107776807,25.414609756271922,6202295
2008-07-02,24.653799057006836,24.912801921322316,22.87315738377519,23.633977886028653,5245963
2008-07-03,24.006284713745117,24.653790553400167,23.310216814351936,24.44335203374828,4726793
2008-07-04,24.33004379272461,24.79948520619564,23.472099216228944,23.633975717121753,4862814
2008-07-07,24.864234924316406,25.867870090201748,24.653796355142312,24.653796355142312,5528014
2008-07-08,25.592676162719727,26.22399393760325,22.986462439441194,22.986462439441194,8354280
2008-07-09,27.373323440551758,27.486635674293,25.93262082014973,25.93262082014973,6860769
2008-07-10,28.571205139160156,28.911146184283975,26.612499303532694,27.373319633305513,7216175
2008-07-11,27.211441040039062,29.20252069942381,27.0010003162698,28.84639379053675,6040791
2008-07-14,27.22762680053711,28.19888779034078,26.547746961941645,26.547746961941645,5942149
2008-07-15,26.094491958618164,26.839124151894556,25.90024151401788,26.547747387199067,3693378
2008-07-16,25.38223648071289,26.547747955630623,24.9451691287212,26.094492517344765,6973872
2008-07-17,26.677249908447266,26.87150256483809,25.900243674064576,25.900243674064576,5038238
2008-07-18,28.16651725769043,28.393143915924547,26.36968768956543,27.1628820911801,5983177
2008-07-21,29.75289535522461,29.93095986505097,28.18269312619612,28.652134328036837,8754188
2008-07-22,30.966978073120117,31.24216676772254,29.49390168764631,29.752904490958777,12631056
2008-07-23,33.15230178833008,33.799807528256004,31.760164008371408,32.34291961342267,12798869
2008-07-24,31.986799240112305,33.76744050709843,29.995719428900287,29.995719428900287,10764301
2008-07-25,32.05154800415039,33.087559180174196,30.83747446561327,31.646856824638014,10710381
2008-07-28,31.792552947998047,32.682873698131175,31.436423769708572,32.051553591564335,5533881
2008-07-29,30.51372718811035,31.565924450225477,30.270912435314553,31.08029494463388,5145929
2008-07-30,31.792552947998047,32.051553591564335,30.78891776961175,30.78891776961175,7354746
2008-07-31,30.675601959228516,32.34293115170843,30.270910727401905,32.34293115170843,6006517
2008-08-01,31.5659236907959,31.6954262065257,29.137776221255567,30.18997345805638,4699412
2008-08-04,31.760168075561523,32.342923755240164,30.934597712315938,30.934597712315938,4301346
2008-08-05,33.184688568115234,33.4275032982549,31.565921504927122,31.889674478446672,9161115
2008-08-06,32.34293746948242,34.366394023871514,32.11631077450902,34.366394023871514,8616591
2008-08-07,32.262001037597656,32.990445438503905,31.25836565144598,31.25836565144598,4809365
2008-08-08,31.711605072021484,32.50479924225022,31.598290678164574,31.889667411525373,4883824
2008-08-11,32.00299072265625,32.472432121915396,31.760175978668023,32.11630514808696,2714705
2008-08-12,31.45261573791504,32.375312780086475,31.209800957932114,32.21343406450704,5801276
2008-08-13,31.582111358642578,31.889676261565644,30.837479038793248,31.080293782509955,2754609
2008-08-14,30.8212947845459,31.727801452817577,30.756542426305973,31.404048443980376,2566362
2008-08-18,30.465164184570312,31.40404698844603,30.17378736835799,30.756541000782637,2963058
2008-08-19,29.898601531982422,30.59466970890571,29.283469421696115,30.41660728847711,2941144
2008-08-20,30.238544464111328,30.48135926518186,30.028103652495595,30.109041919519104,3319410
2008-08-21,29.91477394104004,30.416591342898478,29.558644895697995,30.109024351198652,4138486
2008-08-22,29.607219696044922,30.950796040472294,28.8464014197556,30.950796040472294,4139879
2008-08-25,29.93096351623535,30.335654635394274,29.720522816918805,30.335654635394274,2034227
2008-08-26,29.97952651977539,30.076652830561095,29.429147019442958,29.62339744542445,1489491
2008-08-27,29.380586624145508,30.35184546835625,29.218710150110383,30.141406930346665,4297168
2008-08-28,28.943523406982422,29.78527981118782,28.571206174323006,29.461526841357205,7382078
2008-08-29,30.141408920288086,30.254723337829788,29.33202649667689,29.461526806218544,2219080
2008-09-01,30.125097274780273,30.255578641123016,29.52161597794223,30.076165103234125,3417069
2008-09-02,31.707195281982422,31.837676647609626,30.07616493830147,30.33712988177936,5030404
2008-09-04,31.038467407226562,31.609327144753006,30.77750251334129,31.348362250867734,2813325
2008-09-05,30.35344123840332,30.6959575955955,30.010924881211142,30.663336147396805,3330688
2008-09-08,31.951852798461914,33.24036471281601,31.64195565173132,31.968161311680394,8377948
2008-09-09,32.06602478027344,32.326989761486516,31.33206201498754,31.95185412189658,3737279
2008-09-10,31.78875160217285,32.32699008386046,31.47885443951605,31.902922261688254,3847698
2008-09-11,30.940608978271484,31.641950140107838,30.695954775925316,31.641950140107838,2567354
2008-09-12,31.250503540039062,32.09863898441068,30.744884417903037,31.152641417654138,6093354
2008-09-15,29.276960372924805,30.581782823565682,28.396205661186894,30.108785127653043,6770268
2008-09-16,29.847829818725586,30.108794835439728,27.727492652787376,28.135249800083187,4654621
2008-09-17,29.081241607666016,30.271891343072266,28.70610378352633,30.271891343072266,4674190
2008-09-18,29.015987396240234,29.586847060136,26.928272938881953,28.70609259256994,6603710
2008-09-19,30.777509689331055,30.940612509510018,29.358514268884615,29.701030633705162,9821730
2008-09-22,30.108795166015625,32.94678671213313,29.864140874951985,31.641961614236266,4162514
2008-09-23,29.74995994567871,30.418681936264626,29.19541081161607,29.74995994567871,6569683
2008-09-24,30.434993743896484,30.76119938874944,29.45637680933761,29.847823140716436,5730103
2008-09-25,29.488996505737305,30.647026918570845,28.78765308366068,30.5165433410521,10926783
2008-09-26,29.015987396240234,29.652089934359456,28.510370606567918,29.652089934359456,4967945
2008-09-29,27.939517974853516,29.84781943284899,27.401277400375303,29.84781943284899,7859964
2008-09-30,27.988452911376953,29.03231058855033,26.422665289505016,26.422665289505016,6616439
2008-10-01,28.91814422607422,29.195417752916406,27.776422026064072,28.347284232181178,3743739
2008-10-03,29.325895309448242,29.684720189900375,28.543000437853085,29.064930352249856,4681406
2008-10-06,28.722414016723633,29.35851457971146,28.1352434154181,28.999689698852904,5560277
2008-10-07,29.66840934753418,30.30451211950053,28.706103145644,28.706103145644,9928258
2008-10-08,29.44007682800293,29.68473115092257,27.433910052727256,28.673494610189387,9985473
2008-10-10,29.260650634765625,29.929372605673045,27.091384122446645,29.32589352927247,9025179
2008-10-13,29.847829818725586,30.07617337876642,29.211729111388944,29.407453426980577,6805621
2008-10-14,29.13018035888672,30.956933431533507,28.90183677786195,30.010935435539015,5099383
2008-10-15,28.885517120361328,29.505306964758912,28.575622198162538,28.967068532109625,5495022
2008-10-16,27.776412963867188,28.47775634059621,27.238174601546387,28.47775634059621,6651066
2008-10-17,25.68869972229004,28.542998954025546,25.31356192449928,28.347276905469204,5586092
2008-10-20,25.982280731201172,27.00982965659129,25.166766764489907,25.7865587065244,7922965
2008-10-21,26.19432258605957,27.564385968386446,25.444049096716057,26.243252552054752,8047276
2008-10-22,24.759008407592773,26.129071353216844,24.514354231151934,25.933349339398028,5408099
2008-10-23,23.552051544189453,24.36756557985302,23.19322448360812,24.139222092311904,6641370
2008-10-24,20.502031326293945,23.160606607485583,20.224755626537092,22.83440094293575,9905588
2008-10-27,18.919931411743164,20.224753962591166,16.962697585471158,20.126891828832854,12878172
2008-10-29,21.4154052734375,22.76915774749515,19.572342144163432,21.529575916135077,13094201
2008-10-31,22.785470962524414,23.486814468160063,21.660061863043655,22.54081671427974,8097887
2008-11-03,23.486818313598633,24.106608292405657,22.67130180703681,24.073986835742506,4951148
2008-11-04,24.514358520507812,24.710082780796224,23.046433205015195,23.160603846663864,4515828
2008-11-05,23.617290496826172,25.705007602727697,23.16060134293057,25.705007602727697,6145587
2008-11-06,22.834400177001953,24.38387924386326,22.361402421715198,23.160605830609878,4896229
2008-11-07,24.61222267150879,25.3461853895192,22.50819444343334,22.671297269657874,8250147
2008-11-10,25.166765213012695,25.7376249545183,24.612216192280442,25.378797946396972,3775177
2008-11-11,24.87319564819336,25.917053629838517,24.302335572519127,25.280952845103528,8900004
2008-11-12,23.829328536987305,25.411426886626437,23.535744325325318,25.411426886626437,5705390
2008-11-14,23.747774124145508,24.79163388325411,23.45418994953587,23.617292760368656,4038880
2008-11-17,24.72639274597168,25.541909070302143,22.508193918596323,25.541909070302143,5361538
2008-11-18,23.388944625854492,24.661145412978634,22.93225551882358,24.661145412978634,6392448
2008-11-19,22.818086624145508,24.220771067285764,22.52450027341019,23.486808508782243,5606729
2008-11-20,22.57343864440918,22.997504247249186,21.61113014445618,22.834401411626477,5080395
2008-11-21,24.008743286132812,24.759016790352444,21.85578491962845,22.42664485793541,8350092
2008-11-24,24.61222267150879,25.00366901200294,23.388951474824765,24.726393322531763,5420119
2008-11-25,24.008743286132812,25.16677388914313,23.813021206047587,24.87318966290337,5453771
2008-11-26,24.546979904174805,24.922115487825348,23.568363029722804,24.26970423819068,5246053
2008-11-27,24.546979904174805,24.546979904174805,24.546979904174805,24.546979904174805,0
2008-11-28,24.15553092956543,24.628530846418816,23.193224796927225,23.8130167997384,8464961
2008-12-01,23.959806442260742,25.574523647573447,23.861944324194443,24.62852833478671,5733003
2008-12-02,23.747774124145508,24.008739063922658,22.997500751869993,23.780395571201446,5879324
2008-12-03,24.46543312072754,24.775328080414138,23.242161796524748,23.976124591046425,6430656
2008-12-04,25.639766693115234,25.770250266677166,21.692677859832404,21.692677859832404,4648185
2008-12-05,25.329866409301758,26.55313720731474,24.481731104456916,24.481731104456916,5338962
2008-12-08,25.39511489868164,26.226939740006642,24.302327309839765,26.01490695459328,11709287
2008-12-10,24.98736000061035,26.585769134566558,24.62853508564176,26.585769134566558,11172070
2008-12-11,24.7100830078125,25.427734948424067,24.318634483639368,25.427734948424067,9867592
2008-12-12,23.943498611450195,24.220774277412048,23.421568726894993,24.10660142384576,9847702
2008-12-15,24.33495330810547,24.87319410190068,24.139231193090676,24.759021208973873,5741641
2008-12-16,25.264629364013672,25.57452423482014,23.16060152005642,24.465426103863336,9183505
2008-12-17,25.232019424438477,25.933363096278086,24.5632972116516,25.933363096278086,8720755
2008-12-18,25.982280731201172,26.259556364772287,24.661147662684282,24.661147662684282,12640018
2008-12-19,27.238182067871094,27.564387761657912,25.949670019857955,26.74887352719087,10050607
2008-12-22,27.25448989868164,27.482833417621652,26.308492159896304,26.308492159896304,6524631
2008-12-23,26.69993782043457,27.515451947224363,26.50421575733921,27.075075646092067,5151765
2008-12-24,26.24325180053711,27.05876595859524,22.018886692017002,22.018886692017002,13318746
2008-12-26,26.292184829711914,27.678559060004602,25.607154184431096,27.678559060004602,5480531
2008-12-29,26.84673309326172,27.05876588892137,25.770253964952076,26.58576812091033,3418418
2008-12-30,26.79780387878418,27.23818245657033,25.8028760560916,26.781493151417287,4868199
2008-12-31,27.12400245666504,27.53175947267352,26.520523400306523,27.53175947267352,4396180
2009-01-02,27.515443801879883,27.972132905023553,26.993516242573833,27.972132905023553,3976548
2009-01-05,26.895652770996094,27.972131487586793,26.55313651405048,27.972131487586793,4505326
2009-01-06,26.69993782043457,27.923211222842912,26.259561519302274,27.923211222842912,3969700
2009-01-07,25.297256469726562,27.629628512215827,23.698849451922577,27.629628512215827,12109220
2009-01-09,25.166765213012695,27.401274228938142,23.91087289681114,27.401274228938142,5272587
2009-01-12,24.498050689697266,25.770254107356482,23.5194336971396,25.770254107356482,6595708
2009-01-13,24.139225006103516,24.775325588258692,23.78039790220897,24.465430659744495,4104761
2009-01-14,24.188148498535156,24.59590545650473,23.519426645020438,24.59590545650473,2777281
2009-01-15,23.829328536987305,24.18815565099527,23.323711529372076,23.97612285504203,3693599
2009-01-16,24.579599380493164,24.938426456202368,23.649914667975942,24.661150787497665,2131503
2009-01-19,25.525602340698242,25.737635158142425,24.481742344045156,25.248326614295273,2587926
2009-01-20,28.379898071289062,29.032309368636604,24.465430287203798,25.55821788292675,19101726
2009-01-21,26.487895965576172,28.99968038608615,26.12906898772535,28.99968038608615,11311625
2009-01-22,27.743804931640625,28.118940643228317,26.16170622682457,27.33604776155651,10535551
2009-01-23,28.135236740112305,28.47775302729449,26.879344424518656,28.200477410951034,7005930
2009-01-27,29.048616409301758,29.440062695618728,27.075072042683797,28.053688864587908,8487928
2009-01-28,29.701032638549805,29.847824744174748,28.706104925854937,29.652102674082734,6636133
