Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
47,2007-12-12,48.25362777709961,48.68849101515089,47.35169276924464,47.6738130390551,16342131
48,2007-12-13,47.448333740234375,48.96230096775034,47.27116931466898,48.31806033800506,14620172
49,2007-12-14,46.98126983642578,47.72214937602759,46.73967953701949,47.28728596328876,10991851
50,2007-12-17,44.14659881591797,47.512757724565866,43.486249574389205,47.25505886115114,19355678
51,2007-12-18,43.95333480834961,45.418980738771445,42.584323240952706,43.64731871037546,21607783
52,2007-12-19,43.148033142089844,45.75720895816562,42.7775955981678,45.370662774659195,19526912
53,2007-12-20,42.71316146850586,44.066068478547415,42.5198884143519,43.71173527410451,17105204
54,2007-12-24,44.017757415771484,44.71031528431544,43.00307483291105,43.35740808652606,16711519
55,2007-12-26,45.35455322265625,45.90215952401642,44.259344988972444,44.259344988972444,20930094
56,2007-12-27,45.676673889160156,46.932942295082704,45.2901277477825,46.288701638810984,44565277
57,2007-12-28,46.03099822998047,46.22427126332581,45.09684596365061,45.5800263624961,18354518
58,2007-12-31,46.369232177734375,46.643035333155034,45.80552159794222,46.38534081572183,11982308
59,2008-01-01,47.222862243652344,47.65772567580155,46.17597089949647,46.610834331645684,16687746
60,2008-01-02,46.96517562866211,47.57720364450742,46.272617495757196,47.22287025563746,13437280
61,2008-01-03,48.897884368896484,49.09115746803752,46.11154399414458,46.675254651367574,31815218
62,2008-01-04,48.64019012451172,50.250792012505094,48.31806974691304,49.60655125730774,28011310
63,2008-01-07,48.23752975463867,49.348842207901185,47.722136382427074,48.33416410047494,15858063
64,2008-01-08,46.59469985961914,48.96228423880781,46.030989501194924,48.28583093489178,13282666
65,2008-01-09,45.85383987426758,46.85241379909985,45.74109688179613,46.643036452531,13113527
66,2008-01-10,44.758644104003906,47.35171617938434,44.45262794877882,46.063234463132076,18023003
67,2008-01-11,45.435081481933594,45.869944778039994,43.64731112439311,45.37065567175621,11629440
68,2008-01-14,46.12764358520508,46.61082409951565,44.79084503608649,45.51561580755236,10264240
69,2008-01-15,44.726417541503906,47.06178993970175,44.35598003490743,46.868521236459486,11558334
70,2008-01-16,43.80837631225586,44.77473736168635,42.697063726832916,44.40429983321203,14834065
71,2008-01-17,44.98411560058594,45.98268948147223,43.035285013735695,43.969433082034534,16169395
72,2008-01-18,42.89033126831055,44.66199296333532,42.51988941866724,44.61367142187834,13254156
73,2008-01-21,35.59431457519531,42.519903493729934,31.00409647955465,42.519903493729934,33202389
74,2008-01-22,32.01876449584961,33.82263898270384,25.431402857733104,32.08318811655483,58755707
75,2008-01-23,35.59431457519531,36.96332633816146,32.53417063444745,32.53417063444745,28425991
76,2008-01-24,35.674842834472656,38.203488833848745,33.98371074412424,37.510930851608805,29911930
77,2008-01-25,37.51093292236328,37.68809740351735,35.99696521981162,37.3659769875734,12550722
78,2008-01-28,37.9135627746582,38.203470117164436,33.98369409479703,36.995519215859,13601109
79,2008-01-29,37.28544235229492,38.55781958825686,36.72173169290066,38.01021320008755,7679877
80,2008-01-30,35.22386932373047,37.52702891576421,34.75679307605007,37.36596874332777,9016102
81,2008-01-31,32.92070770263672,35.69094355543248,32.5341637238676,35.5943070146106,41538563
82,2008-02-01,34.06423568725586,34.305825949306794,33.17840472640242,33.484418621429924,9089201
83,2008-02-04,35.819793701171875,36.23855062206841,34.7084788536331,34.7084788536331,12009385
84,2008-02-05,36.93110275268555,37.4142832353077,35.11112380861607,35.88421170700422,14593303
85,2008-02-06,36.60898208618164,37.04384539025366,34.56351937305477,35.91642427475251,12429218
86,2008-02-07,34.885643005371094,37.34986498831217,34.660159197757,36.10970076965701,11300078
87,2008-02-08,33.98371124267578,35.40104014157198,33.35557470943069,35.111132652781016,13514197
88,2008-02-11,31.58389663696289,34.46687454302917,31.245669946833125,34.46687454302917,15133331
89,2008-02-12,31.020191192626953,32.743535633221356,30.762494521437414,32.53415831667125,10237627
90,2008-02-13,30.569217681884766,31.9704393712443,29.941083670481003,31.567789083867833,10395753
91,2008-02-14,33.24282455444336,33.581051319505306,31.245676869132105,31.245676869132105,12514003
92,2008-02-15,34.19308090209961,34.46688405647366,32.22814601481338,33.11397692252928,12080990
93,2008-02-18,33.99980545043945,34.966168557553,33.709898047468094,34.966168557553,6977153
94,2008-02-19,33.62937545776367,34.69237314618597,33.371678717461506,34.61184305137396,7226542
95,2008-02-20,32.79186248779297,33.32336243868689,32.421424915412494,33.30725598238367,5604999
96,2008-02-21,33.0173454284668,33.58105605488814,32.61469498102298,33.323359331620395,3874365
97,2008-02-22,32.59858703613281,32.80796438542552,31.583906644244575,31.922133441540655,2691220
98,2008-02-25,32.87239074707031,33.27504120954717,32.08319627751938,32.98513375037126,6270186
99,2008-02-26,33.001243591308594,33.46831773879428,32.840183389794994,33.17841024987732,7139423
100,2008-02-27,34.933956146240234,36.657298505157094,33.484414741880435,33.484414741880435,43223132
101,2008-02-28,35.91642761230469,36.19023078246269,34.789006392037344,35.272186915009065,35763847
102,2008-02-29,35.40102767944336,36.39960145067599,34.821212905972054,35.69093725069704,16477462
103,2008-03-03,33.91926574707031,35.04668868798053,33.53272192463918,33.85484214075138,10049153
104,2008-03-04,33.049556732177734,34.27361455074125,32.21204509754267,34.14476727911078,11485198
105,2008-03-05,33.66158676147461,33.822646943404756,32.24425584977821,33.210616941359085,8581053
106,2008-03-07,31.93824005126953,33.17840425256013,30.60143930963501,33.17840425256013,14251925
107,2008-03-10,31.824920654296875,32.05154727051849,29.995717443005883,31.986797122396617,11713659
108,2008-03-11,34.447322845458984,34.77107580543393,30.821290132857676,31.565920184327823,19665129
109,2008-03-12,33.57319641113281,35.61284086980443,33.24944339215607,35.38621419563884,12262350
110,2008-03-13,28.959718704223633,33.022822429876854,28.16652410965159,32.69906935490124,47000084
111,2008-03-14,30.950786590576172,31.080286880229586,29.17014553209672,29.76908711623126,35798540
112,2008-03-17,29.73671531677246,30.36803311729453,29.105397516250388,30.36803311729453,19211273
113,2008-03-18,29.995725631713867,30.57848151508087,29.202528965013673,29.688158501887727,12632937
114,2008-03-19,30.17378807067871,33.60556856781801,29.979535391622097,31.404047719402097,16449023
115,2008-03-24,30.465160369873047,31.3069189266708,29.80146637650446,31.3069189266708,11636914
116,2008-03-25,31.614484786987305,31.808735247715227,30.691787962861195,31.258355648933996,13232423
117,2008-03-26,31.420242309570312,32.18106289843676,31.080301148681237,31.404054217034446,11448313
118,2008-03-27,31.98680305480957,32.294370157713914,30.950793905946465,30.950793905946465,17425122
119,2008-03-28,32.05154800415039,32.29436490744798,31.209791668118754,32.13248624005286,11599511
120,2008-03-31,31.824920654296875,32.197237848280345,31.404041398119535,32.05154727051849,9914705
121,2008-04-01,31.889671325683594,32.34292676115422,31.48498014879383,32.05154779643949,6034588
122,2008-04-02,32.40768814086914,33.34657331396789,32.05155890355739,32.05155890355739,6087024
123,2008-04-03,32.148677825927734,32.63430729420626,31.88967500372777,32.48861889284078,3883474
124,2008-04-04,31.98680305480957,32.359120317844635,31.371673240181938,32.359120317844635,5906537
125,2008-04-07,31.8572940826416,32.18104699095987,31.484976920721635,32.03535862133464,4088729
126,2008-04-08,31.04791831970215,31.873488848076963,30.82129167549485,31.80873649636883,5753811
127,2008-04-09,31.128860473632812,31.404049220595425,30.772731276868655,31.14504856359312,3776374
128,2008-04-10,31.74397850036621,31.97060508860301,30.96697242767151,31.080284623994988,7075297
129,2008-04-11,31.889671325683594,32.2134242671954,31.565918384171784,32.05154779643949,4012660
130,2008-04-15,32.37531280517578,32.537189325289845,31.145050813190746,31.695430542460393,6362785
131,2008-04-16,31.93824005126953,32.92568710010672,31.808737539198,32.69906044846961,4725794
132,2008-04-17,33.16850280761719,33.92932103141736,32.06774130306064,32.4238704771564,14831167
133,2008-04-21,33.70268249511719,34.28543812207569,33.34655564212403,33.67030852425767,7639361
134,2008-04-22,34.253074645996094,34.64158000496502,33.34656799664342,33.670320998723824,8814769
135,2008-04-23,34.28545379638672,34.69014508406684,33.83220043242128,34.31782997763743,5265604
136,2008-04-24,33.071372985839844,34.70632588372109,32.77999619815777,34.64157573041288,8801780
137,2008-04-25,33.3465690612793,33.81601049016534,32.89331352654158,33.67032207369597,4095990
138,2008-04-28,33.4760627746582,34.12356867157374,33.34656247351118,33.37893645100283,4708244
139,2008-04-29,33.94550323486328,34.26925617496683,33.50843808307758,33.67031455312935,6497143
140,2008-04-30,34.1721305847168,34.60919794144097,33.994068220323435,34.28544499441275,6331377
141,2008-05-02,34.479698181152344,35.450957037456334,34.4149458342599,34.69013672178212,5658418
142,2008-05-05,34.31782913208008,35.12721168749793,34.09120026009052,34.93295899596137,7642293
143,2008-05-06,34.02644729614258,34.706329465010405,33.83219681617357,34.04263538503763,5061166
144,2008-05-07,33.54081344604492,34.22069552659936,33.022810037823184,33.99406889827796,4303106
145,2008-05-08,33.13612365722656,33.47606471189744,32.941873194264865,33.28181205334542,3642073
146,2008-05-09,32.941856384277344,33.799800431300525,32.44003910208356,32.69904178278899,8621761
147,2008-05-12,32.941856384277344,33.1846709857657,32.21341038422307,32.941856384277344,4890395
148,2008-05-13,33.03900146484375,33.281816220642035,32.763812725626714,33.08756573335777,5056766
149,2008-05-14,33.08757019042969,33.265634807786135,32.37531391659478,32.37531391659478,2982486
150,2008-05-15,33.10375213623047,33.47606719791553,32.37530790594974,32.37530790594974,2646760
151,2008-05-16,33.36275100708008,33.45987733842869,32.95805978945282,33.34656511484729,4422288
152,2008-05-20,33.298004150390625,33.42750667021608,32.95806305478586,33.022815412493884,3464912
153,2008-05-21,33.508445739746094,33.99407526086759,32.53718669750309,32.53718669750309,3419088
154,2008-05-22,33.0551872253418,33.21706371780181,32.69906025928404,32.69906025928404,3558000
155,2008-05-23,32.50479507446289,33.314177225118776,32.37529480859379,32.860924098987326,4417028
156,2008-05-26,32.261985778808594,32.45623840541197,30.75653341160731,30.75653341160731,2605807
157,2008-05-27,31.290727615356445,32.66667752505885,31.145039240505955,32.31054843489988,3316550
158,2008-05-28,32.440059661865234,32.634310148813995,30.853668609368736,31.404048282442787,4505700
159,2008-05-29,32.97425079345703,33.346568063955374,32.0191798745101,32.78000030917102,11026212
160,2008-05-30,31.922046661376953,33.18468441753269,31.79254636640256,33.0551819269682,4023430
161,2008-06-02,30.562292098999023,32.37530983625315,30.109036566890182,31.727801619584717,4431595
162,2008-06-03,29.42915153503418,30.432784378910164,29.153960644847885,30.109031423674637,6240766
163,2008-06-04,28.522640228271484,29.607211212358308,28.344575679961697,29.29964637196324,5762089
164,2008-06-05,28.474079132080078,28.684519874560777,27.519008334085456,28.490267219284792,9721099
165,2008-06-06,28.16651725769043,29.348217011238468,27.76182601241861,28.32839375579916,6317089
166,2008-06-09,27.77800750732422,28.45788951622474,26.547745974622796,27.84275765207903,6500809
167,2008-06-10,27.58376693725586,27.810395836366194,26.952448907597965,27.51901676419189,6717902
168,2008-06-11,27.713260650634766,28.166513913285097,27.519007997733045,27.84276095550907,2586175
169,2008-06-12,27.90751075744629,28.069387234301242,26.547748790982745,27.357131175257503,3244212
170,2008-06-13,27.729454040527344,28.134145315139147,27.438075005452433,27.85895437016685,4248430
171,2008-06-16,28.700712203979492,29.137777449567054,27.875141590415506,27.97226793240961,4354615
172,2008-06-17,29.558658599853516,29.785285281236728,28.198896315963506,29.105405237087094,4736084
173,2008-06-18,29.526275634765625,30.173783740160978,29.461525482903163,29.461525482903163,5055019
174,2008-06-19,28.894960403442383,29.461528125337892,28.425519015847048,28.94352466838769,4221271
175,2008-06-20,28.231260299682617,29.25108329798725,27.858945326142972,29.137768899645636,3837789
176,2008-06-23,27.24382209777832,28.101768910456464,26.968633350594917,28.00464256620734,4516050
177,2008-06-24,26.402055740356445,27.648505270348426,26.126864900044495,27.243811954058565,5238203
178,2008-06-25,25.673620223999023,26.207811801965573,25.090864378114247,25.90024688751239,3933879
179,2008-06-26,27.13050651550293,28.296018111669987,25.819306518712594,25.819306518712594,18253250
180,2008-06-27,25.9326229095459,26.80675784489922,25.786934485517264,26.224001953193923,6821283
181,2008-06-30,25.41461753845215,26.159249890804215,24.686173275505894,25.916435136488797,4596315
182,2008-07-01,23.617782592773438,25.414611808730694,22.7112739419167,25.414611808730694,6202295
183,2008-07-02,24.653797149658203,24.912799993935852,22.87315561418644,23.633976057578796,5245963
184,2008-07-03,24.006288528442383,24.653794470988775,23.310220518441152,24.44335591789734,4726793
185,2008-07-04,24.33004379272461,24.79948520619564,23.472099216228944,23.633975717121753,4862814
186,2008-07-07,24.864238739013672,25.867874058877785,24.65380013755387,24.65380013755387,5528014
187,2008-07-08,25.592683792114258,26.22400175519898,22.98646929190124,22.98646929190124,8354280
188,2008-07-09,27.373321533203125,27.48663375904887,25.93261901318796,25.93261901318796,6860769
189,2008-07-10,28.571210861206055,28.91115197441094,26.612504633302354,27.373325115447077,7216175
190,2008-07-11,27.211442947387695,29.202522746334445,27.00100220886788,28.846395812485156,6040791
191,2008-07-14,27.227632522583008,28.19889371650289,26.547752541106803,26.547752541106803,5942149
192,2008-07-15,26.0944881439209,26.839120228341123,25.900237727717666,26.547743506241375,3693378
193,2008-07-16,25.38224220275879,26.547753940423664,24.945174752236795,26.09449839995814,6973872
194,2008-07-17,26.677249908447266,26.87150256483809,25.900243674064576,25.900243674064576,5038238
195,2008-07-18,28.16651725769043,28.393143915924547,26.36968768956543,27.1628820911801,5983177
196,2008-07-21,29.75290298461914,29.930967540105744,28.18270035295111,28.652141675168416,8754188
197,2008-07-22,30.966976165771484,31.242164843424213,29.493899871028848,29.75290265838856,12631056
198,2008-07-23,33.15230941772461,33.79981530666211,31.760171317390952,32.34292705655274,12798869
199,2008-07-24,31.98680305480957,33.76744453415228,29.99572300614439,29.99572300614439,10764301
200,2008-07-25,32.05154800415039,33.087559180174196,30.83747446561327,31.646856824638014,10710381
201,2008-07-28,31.79254150390625,32.68286193355828,31.436412453809535,32.051542054242304,5533881
202,2008-07-29,30.51373863220215,31.565936288941042,30.270923788339324,31.080306601215398,5145929
203,2008-07-30,31.79254150390625,32.051542054242304,30.788906686789876,30.788906686789876,7354746
204,2008-07-31,30.675607681274414,32.34293718476808,30.27091637395909,32.34293718476808,6006517
205,2008-08-01,31.565916061401367,31.695418545830773,29.137769178737415,30.189966161225126,4699412
206,2008-08-04,31.760175704956055,32.34293152462366,30.934605143392815,30.934605143392815,4301346
207,2008-08-05,33.184688568115234,33.4275032982549,31.565921504927122,31.889674478446672,9161115
208,2008-08-06,32.34294509887695,34.3664021305804,32.116318350444445,34.3664021305804,8616591
209,2008-08-07,32.261985778808594,32.99042983518632,31.258350867341072,31.258350867341072,4809365
210,2008-08-08,31.711610794067383,32.504805107420175,31.598296379764005,31.88967316570086,4883824
211,2008-08-11,32.00300216674805,32.47244373387683,31.760187335930613,32.11631663269936,2714705
212,2008-08-12,31.452606201171875,32.37530296357247,31.209791494812784,32.21342429707626,5801276
213,2008-08-13,31.582103729248047,31.88966855787164,30.83747158928199,31.08028627434114,2754609
214,2008-08-14,30.821292877197266,31.727799489370575,30.756540522964478,31.404046500568544,2566362
215,2008-08-18,30.465160369873047,31.4040430561865,30.173783590145486,30.756537149600607,2963058
216,2008-08-19,29.898591995239258,30.594659950138002,29.28346008116136,30.41659758650589,2941144
217,2008-08-20,30.238536834716797,30.48135157452347,30.028096076196736,30.109034322798962,3319410
218,2008-08-21,29.914775848388672,30.416593282242694,29.558646780340045,30.109026270932574,4138486
219,2008-08-22,29.607223510742188,30.95080002828061,28.846405136426387,30.95080002828061,4139879
220,2008-08-25,29.930971145629883,30.335662367944465,29.720530392672064,30.335662367944465,2034227
221,2008-08-26,29.979534149169922,30.076660484672992,29.429154508773156,29.623404984188827,1489491
222,2008-08-27,29.380596160888672,30.351855320363576,29.21871963430952,30.141416714047047,4297168
223,2008-08-28,28.943527221679688,29.78528373682686,28.571209939949618,29.461530724326263,7382078
224,2008-08-29,30.14141845703125,30.254732910425645,29.33203577733142,29.46153612784698,2219080
225,2008-09-01,30.125097274780273,30.255578641123016,29.52161597794223,30.076165103234125,3417069
226,2008-09-02,31.707195281982422,31.837676647609626,30.07616493830147,30.33712988177936,5030404
227,2008-09-04,31.038471221923828,31.60933102961021,30.77750629596538,31.348366103651767,2813325
228,2008-09-05,30.353435516357422,30.695951808980503,30.01091922373434,30.663330366931405,3330688
229,2008-09-08,31.951852798461914,33.24036471281601,31.64195565173132,31.968161311680394,8377948
230,2008-09-09,32.066017150878906,32.3269820700012,31.33205456022306,31.95184651966641,3737279
231,2008-09-10,31.788740158081055,32.32697844600042,31.478843106988606,31.90291077649451,3847698
232,2008-09-11,30.940614700317383,31.641955991857273,30.695960452725743,31.641955991857273,2567354
233,2008-09-12,31.250499725341797,32.09863506618292,30.74488066492586,31.152637614902737,6093354
234,2008-09-15,29.276962280273438,30.581784815921473,28.39620751115572,30.10878708919377,6770268
235,2008-09-16,29.847820281982422,30.108785215315077,27.727483793517617,28.13524081053008,4654621
236,2008-09-17,29.08124542236328,30.271895313951596,28.706107549015343,30.271895313951596,4674190
237,2008-09-18,29.016006469726562,29.58686650887353,26.928290640021633,28.70611146234877,6603710
238,2008-09-19,30.777507781982422,30.940610592053552,29.35851244947419,29.701028793068257,9821730
239,2008-09-22,30.10877799987793,32.94676792795149,29.86412384830075,31.641943573983674,4162514
240,2008-09-23,29.749958038330078,30.418679986042456,29.19540893982105,29.749958038330075,6569683
241,2008-09-24,30.435001373291016,30.76120709991667,29.456384193414046,29.84783062292,5730103
242,2008-09-25,29.489004135131836,30.647034847571053,28.787660531603606,30.51655123629359,10926783
243,2008-09-26,29.016006469726562,29.652109425983998,28.510389347690065,29.652109425983998,4967945
244,2008-09-29,27.93951416015625,29.84781535760348,27.401273659166236,29.84781535760348,7859964
245,2008-09-30,27.98845100402832,29.032308610065204,26.422663488861208,26.422663488861208,6616439
246,2008-10-01,28.918140411376953,29.195413901642986,27.776418361975526,28.347280492788123,3743739
247,2008-10-03,29.32590103149414,29.684725981959904,28.54300600714114,29.064936023376475,4681406
248,2008-10-06,28.722414016723633,29.35851457971146,28.1352434154181,28.999689698852904,5560277
249,2008-10-07,29.668415069580078,30.304517964229422,28.706108682093152,28.706108682093152,9928258
250,2008-10-08,29.440065383911133,29.684719611727537,27.433899388482494,28.67348346408721,9985473
251,2008-10-10,29.26064682006836,29.929368703794815,27.091380590555637,29.325889706069518,9025179
252,2008-10-13,29.847820281982422,30.07616376906472,29.21171977788766,29.407444030943,6805621
253,2008-10-14,29.130168914794922,30.956921269782928,28.901825423477284,30.010923645433504,5099383
254,2008-10-15,28.885517120361328,29.505306964758912,28.575622198162538,28.967068532109625,5495022
255,2008-10-16,27.776418685913086,28.477762207121494,27.238180212713157,28.477762207121494,6651066
256,2008-10-17,25.688711166381836,28.54301166968277,25.313573201470458,28.34728953393396,5586092
257,2008-10-20,25.982284545898438,27.009833622152453,25.166770459454078,25.786562492485917,7922965
258,2008-10-21,26.194311141967773,27.564373925724826,25.4440379804128,26.243241086585844,8047276
259,2008-10-22,24.759017944335938,26.12908141768463,24.51436367365853,25.93335932847707,5408099
260,2008-10-23,23.552047729492188,24.367561633067936,23.19322072702964,24.139218182511335,6641370
261,2008-10-24,20.502033233642578,23.16060876216726,20.22475750809016,22.834403067269804,9905588
262,2008-10-27,18.919933319091797,20.224756001481055,16.962699295507914,20.1268938578571,12878172
263,2008-10-29,21.4154052734375,22.76915774749515,19.572342144163432,21.529575916135077,13094201
264,2008-10-31,22.78546714782715,23.486810536045294,21.660058236760097,22.540812940541993,8097887
265,2008-11-03,23.486814498901367,24.10660437704294,22.67129812479463,24.073982925678123,4951148
266,2008-11-04,24.514358520507812,24.710082780796224,23.046433205015195,23.160603846663864,4515828
267,2008-11-05,23.617292404174805,25.7050096786818,23.160603213396673,25.7050096786818,6145587
268,2008-11-06,22.834392547607422,24.383871096759172,22.361394950357948,23.160598092224017,4896229
269,2008-11-07,24.61221694946289,25.346179496835795,22.50818921054871,22.6712919988538,8250147
270,2008-11-10,25.166770935058594,25.73763080635782,24.612221788241207,25.37880371665173,3775177
271,2008-11-11,24.87318992614746,25.91704766765446,24.302329981798835,25.28094702925362,8900004
272,2008-11-12,23.829328536987305,25.411426886626437,23.535744325325318,25.411426886626437,5705390
273,2008-11-14,23.747777938842773,24.791637865630634,23.454193717073572,23.617296554106197,4038880
274,2008-11-17,24.726396560668945,25.541913010814277,22.508197391078,25.541913010814277,5361538
275,2008-11-18,23.38895034790039,24.661151446265226,22.93226112914165,24.661151446265226,6392448
276,2008-11-19,22.818090438842773,24.220775116481942,22.52450403902608,23.48681243527554,5606729
277,2008-11-20,22.57343101501465,22.997496474528514,21.611122840303686,22.834393694031476,5080395
278,2008-11-21,24.00873565673828,24.759008922539245,21.855777974391714,22.426637731293273,8350092
279,2008-11-24,24.61221694946289,25.003663198950477,23.388946037174716,24.726387573942564,5420119
280,2008-11-25,24.00873565673828,25.166765891754647,23.813013638848773,24.873181758808816,5453771
281,2008-11-26,24.546979904174805,24.922115487825348,23.568363029722804,24.26970423819068,5246053
282,2008-11-27,24.546979904174805,24.546979904174805,24.546979904174805,24.546979904174805,0
283,2008-11-28,24.155532836914062,24.62853279111607,23.193226628291054,23.813018680041722,8464961
284,2008-12-01,23.959810256958008,25.574527719353643,23.86194812331085,24.628532255952763,5733003
285,2008-12-02,23.747777938842773,24.00874292053974,22.997504446047934,23.780399391138825,5879324
286,2008-12-03,24.465431213378906,24.775326148905794,23.24215998454352,23.97612272184475,6430656
287,2008-12-04,25.6397647857666,25.770248349621827,21.692676246108693,21.692676246108693,4648185
288,2008-12-05,25.329875946044922,26.5531472046217,24.481740321875513,24.481740321875513,5338962
289,2008-12-08,25.395112991333008,26.226937770182214,24.302325484567028,26.014905000693975,11709287
290,2008-12-10,24.98735237121582,26.585761017129514,24.628527565807296,26.585761017129514,11172070
291,2008-12-11,24.7100887298584,25.427740836654653,24.318640115038615,25.427740836654653,9867592
292,2008-12-12,23.943496704101562,24.220772347975526,23.4215668611235,24.106599503504295,9847702
293,2008-12-15,24.334945678710938,24.87318630375911,24.139223625058136,24.759013446627318,5741641
294,2008-12-16,25.264636993408203,25.5745319577965,23.16060851407814,24.465433491915043,9183505
295,2008-12-17,25.232009887695312,25.933353294453706,24.56328792765999,25.933353294453706,8720755
296,2008-12-18,25.982284545898438,26.259560220178933,24.66115128341387,24.66115128341387,12640018
297,2008-12-19,27.238178253173828,27.564383901275658,25.949666385616318,26.748869781021078,10050607
298,2008-12-22,27.25448989868164,27.482833417621652,26.308492159896304,26.308492159896304,6524631
299,2008-12-23,26.69993782043457,27.515451947224363,26.50421575733921,27.075075646092067,5151765
300,2008-12-24,26.243247985839844,27.058762025355517,22.018883491369937,22.018883491369937,13318746
301,2008-12-26,26.29218101501465,27.67855504416019,25.607150469123994,27.67855504416019,5480531
302,2008-12-29,26.846736907958984,27.058769733746736,25.77025762669062,26.585771898526648,3418418
303,2008-12-30,26.797805786132812,27.238184395263154,25.80287789262569,26.781495057605,4868199
304,2008-12-31,27.123998641967773,27.531755600629644,26.52051967048205,27.531755600629644,4396180
305,2009-01-02,27.515451431274414,27.97214066104738,26.993523727249947,27.97214066104738,3976548
306,2009-01-05,26.895666122436523,27.972145373408804,26.553149695460256,27.972145373408804,4505326
307,2009-01-06,26.69993782043457,27.923211222842912,26.259561519302274,27.923211222842912,3969700
